SRBD1	4	4	4	3	5	4	4	4	3	4	4	5	5	4	4	3	4	4	3	4	3	4	4	4	0	0	0	3	4	5	4	4	5	4	4	4	3	3	4	4	4	5	4	3	4	0	3	0	4	4	3	4	5	4	3	4	3	4	4	4	3	4	4	4	4	2	3	4	3	4	5	4	4	5	4	3	3	4	3	4	4	5	3	4	3	3	4	4	3	4	3	4	3	5	4	4	4	4	4	4	4	5	4	3	3	3	4	3
SRC	3	3	4	4	4	3	4	4	4	0	0	0	4	3	4	3	4	4	2	3	3	4	4	4	0	0	0	2	3	4	3	4	4	5	3	3	3	3	5	3	4	4	4	3	4	2	4	2	4	4	3	3	4	3	3	4	3	3	3	4	3	4	3	4	4	2	3	4	2	4	4	3	4	4	3	2	3	3	3	3	2	5	4	4	2	4	3	3	2	4	3	3	2	3	4	4	4	3	3	3	5	5	3	3	3	3	3	3
SRCAP	3	3	4	4	4	4	3	4	3	4	4	5	5	4	4	3	3	4	2	4	3	4	4	4	2	3	3	3	3	3	5	4	4	4	4	3	3	3	4	4	4	5	4	4	4	3	4	2	4	4	3	4	4	3	3	4	3	3	3	4	3	4	3	4	3	2	4	4	3	4	4	4	4	4	4	3	3	3	3	4	3	5	4	4	3	4	3	4	3	4	3	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	4	3
SRCIN1	3	3	3	3	4	4	4	3	3	4	4	5	5	4	4	3	4	4	3	4	3	4	4	4	2	4	3	3	3	2	4	4	5	4	3	4	3	3	4	4	4	4	4	3	3	3	3	3	4	4	5	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	5	4	3	4	4	4	4	5	4	2	2	3	3	4	2	4	4	4	3	3	3	4	3	5	3	4	3	4	3	4	4	4	4	3	4	5	4	3	3	4	3	3
SREBF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	4	5	3	0	0	0	3	3	3	3	4	3	5	3	2	4	5	3	0	0	0	0	0	0	0	0	0	4	4	3	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	4	3	3	0	0	0
SREBF2	0	0	0	3	5	4	4	4	3	0	0	0	5	4	4	0	0	0	2	3	3	0	0	0	0	0	0	3	4	5	0	0	0	4	5	4	0	0	0	4	5	5	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	4	3	4	4	4	3	0	0	0	0	0	0	4	4	3	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREK1	3	3	4	4	5	4	4	5	3	4	4	5	4	4	4	3	3	4	3	3	4	4	3	5	0	0	0	3	3	3	5	3	5	4	3	3	3	3	4	5	3	4	4	4	4	3	4	2	3	4	4	4	4	3	4	4	2	3	3	5	2	4	3	0	0	0	4	4	4	3	2	3	4	3	5	3	3	3	3	4	3	5	3	4	3	4	4	5	4	5	4	4	5	3	4	5	4	4	3	2	4	4	3	4	3	3	4	2
SREK1IP1	1	2	4	3	5	4	4	4	3	0	0	0	4	4	4	2	2	4	3	3	3	4	3	4	3	4	3	2	2	4	4	2	4	4	4	3	0	0	0	3	4	5	0	0	0	0	0	0	4	4	3	3	3	3	3	4	2	3	3	3	2	3	5	5	3	2	4	4	2	4	3	4	4	4	4	0	0	0	4	4	2	5	3	3	2	4	2	0	0	0	3	4	3	2	3	4	0	0	0	2	4	4	0	0	0	2	4	2
SRF	4	3	4	4	4	3	4	4	4	4	4	4	5	4	4	3	4	4	2	4	3	4	5	4	3	4	3	4	4	3	4	5	4	5	5	4	3	4	4	4	4	5	4	3	4	3	4	3	3	4	4	4	4	4	3	4	3	3	3	4	3	4	3	4	3	3	4	4	4	4	5	4	4	4	4	3	3	4	3	4	3	4	4	4	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3
SRFBP1	3	3	4	4	5	4	3	4	3	4	4	5	5	4	4	2	3	4	2	3	3	4	4	4	2	4	3	2	3	3	4	3	4	5	4	3	3	3	5	4	3	4	4	4	4	2	4	3	3	4	3	4	4	4	4	4	3	3	4	4	3	4	4	5	3	2	3	5	3	4	4	3	4	4	4	2	3	3	3	4	3	4	4	4	3	4	3	4	2	5	3	4	3	4	5	4	4	4	3	2	4	4	4	4	3	3	4	3
SRGAP1	3	3	4	3	5	4	4	4	4	4	4	4	5	4	4	3	4	3	2	3	3	3	4	5	3	4	3	3	3	3	4	4	4	4	4	3	3	2	4	4	4	5	3	4	4	3	4	2	5	3	3	4	4	3	3	4	2	3	3	4	3	4	3	4	4	2	4	4	3	4	3	2	3	4	4	2	3	3	3	3	3	4	3	4	2	4	3	4	3	4	3	4	3	4	4	4	4	4	3	2	4	4	4	3	3	2	4	2
SRGAP2	4	3	4	4	4	4	4	4	4	4	4	5	5	4	4	3	4	4	2	3	3	4	5	4	3	4	3	3	4	3	4	5	4	4	4	4	3	4	5	4	5	5	4	3	4	2	4	3	3	4	4	4	4	3	3	4	3	3	3	4	3	5	3	4	4	3	3	4	3	4	4	3	4	4	4	3	3	3	4	3	3	4	3	4	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	3	3	4	3
SRGAP3	3	3	4	3	5	4	4	4	3	4	4	5	4	4	3	2	3	4	3	3	3	4	3	4	0	0	0	3	3	3	4	4	5	5	3	3	3	2	4	4	3	5	3	3	4	3	4	2	4	3	4	4	4	3	3	4	2	3	3	4	2	3	3	5	3	2	4	4	3	4	3	3	3	4	4	2	3	3	3	3	3	5	4	4	2	4	2	4	2	4	3	4	3	3	4	4	4	4	3	3	4	4	3	3	3	3	4	3
SRI	3	3	4	4	5	4	4	4	4	4	4	5	5	4	4	3	4	4	2	3	4	3	4	4	3	4	3	0	0	0	5	5	4	0	0	0	3	3	4	4	4	5	4	3	4	0	0	0	4	5	4	0	0	0	0	0	0	3	3	4	2	4	3	5	4	3	4	4	4	0	0	0	0	0	0	3	3	3	4	4	3	5	3	4	3	4	3	5	5	4	4	4	4	3	3	5	4	4	5	0	0	0	3	4	3	3	4	3
SRM	4	4	5	4	4	3	0	0	0	4	4	5	0	0	0	0	0	0	2	3	3	0	0	0	3	4	3	0	0	0	5	3	5	4	4	4	3	5	4	5	4	4	4	3	4	3	4	4	0	0	0	0	0	0	0	0	0	3	3	4	3	4	4	0	0	0	4	6	4	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	4	3	4	4	4	5	0	0	0	5	3	4	4	4	5	4	4	4	4	4	3	0	0	0
SRP14	3	3	4	4	4	3	3	4	4	4	4	4	4	4	4	2	3	4	2	4	3	3	3	4	3	4	3	5	4	3	4	3	4	5	4	3	3	1	5	4	3	5	3	4	4	3	3	4	4	4	4	4	4	3	0	0	0	3	4	4	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	2	4	2	4	3	5	3	4	3	2	4	4	3	4	3	2	4	5	4	4	3	0	0	0
SRP19	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	4	2	3	0	0	0	3	3	3	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	2	4	4	3	4	5	2	4	5	2	3	3	0	0	0
SRP54	4	3	4	3	5	4	3	4	3	4	4	4	4	3	3	2	3	3	2	3	2	3	4	5	2	4	3	3	3	4	4	3	4	4	4	4	3	4	4	3	4	5	3	3	4	3	4	3	4	4	3	4	3	3	2	3	3	3	3	3	3	4	3	4	3	3	3	2	3	3	4	3	4	3	3	3	3	3	2	3	2	4	2	4	4	4	4	4	4	4	3	3	2	3	3	4	4	3	4	3	4	5	3	3	3	4	4	3
SRP68	2	2	3	3	5	4	3	5	3	4	4	5	4	4	4	2	2	4	2	3	2	3	2	4	0	0	0	2	3	3	3	3	5	5	4	2	3	3	4	2	4	4	3	3	4	3	4	2	4	4	2	4	3	3	3	4	2	3	4	3	2	4	3	5	4	2	4	4	2	4	3	3	5	3	4	2	3	2	4	4	2	5	4	4	2	4	3	4	3	4	2	4	3	2	3	4	4	3	2	3	4	4	3	3	3	2	4	2
SRP72	3	3	4	3	5	4	4	5	3	4	3	4	4	3	3	3	4	4	2	4	3	4	4	4	2	3	2	3	4	3	4	4	5	5	3	3	4	4	4	4	3	4	4	3	4	2	4	3	4	4	3	4	4	3	3	4	3	3	3	3	2	3	3	4	4	3	4	3	3	4	4	3	4	4	4	3	3	3	4	2	2	4	4	4	3	4	4	4	4	4	4	4	2	4	3	4	4	4	5	3	4	4	4	3	3	3	4	3
SRP9	3	3	3	3	5	4	3	4	3	4	4	5	3	4	4	1	3	4	2	3	3	0	0	0	0	0	0	0	0	0	4	4	4	4	4	2	3	3	5	3	4	4	3	3	3	2	4	3	4	4	3	0	0	0	0	0	0	3	4	4	3	4	4	5	3	3	0	0	0	4	3	3	4	3	4	2	3	3	3	4	3	0	0	0	3	4	3	5	4	5	3	5	3	2	3	4	4	3	2	2	4	4	0	0	0	2	2	2
SRPK1	2	2	4	4	4	3	3	4	4	0	0	0	4	4	4	2	3	3	2	3	2	4	3	4	1	3	2	2	3	3	5	3	4	4	5	3	3	2	5	4	4	5	2	3	4	2	4	2	3	4	2	3	4	3	3	4	2	3	4	4	3	4	4	4	3	1	3	4	2	4	2	4	4	4	3	2	3	2	3	4	2	4	3	4	2	4	3	4	2	4	3	4	3	3	4	4	4	3	2	2	4	4	2	4	3	3	3	2
SRPK2	3	3	4	3	4	4	4	4	3	4	4	5	4	4	4	3	4	4	2	4	3	4	4	4	0	0	0	2	2	3	4	3	4	4	4	3	3	3	4	4	4	5	3	3	4	2	4	2	4	4	2	3	4	4	3	4	3	3	3	4	3	4	4	5	3	2	4	4	3	4	4	4	3	4	3	2	3	3	3	4	2	4	4	4	3	4	3	4	4	4	3	4	3	3	4	4	4	4	4	3	4	4	3	3	3	3	4	3
SRPK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	3	4	1	0	0	0	5	3	3	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
SRPR	4	3	4	0	0	0	4	5	4	0	0	0	4	4	4	3	3	2	2	4	3	4	2	4	0	0	0	3	3	4	4	0	4	0	0	0	2	4	5	5	4	4	0	0	0	4	3	2	0	0	0	4	4	3	0	0	0	3	4	4	3	4	3	5	3	2	3	4	2	4	3	4	4	3	3	2	4	2	3	3	2	4	4	4	2	3	2	4	3	4	0	0	0	3	5	4	4	3	2	0	3	4	0	0	0	2	3	2
SRPRB	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRPX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRPX2	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRRM1	2	2	4	3	5	4	3	4	3	4	4	5	4	4	4	2	3	3	2	3	3	3	3	4	2	3	3	2	2	4	4	3	4	4	4	3	3	2	5	3	4	4	2	3	4	3	4	2	4	4	2	4	3	3	3	4	2	3	3	3	3	4	4	4	3	2	4	5	3	4	3	4	4	3	4	2	3	2	3	4	2	5	3	3	2	4	2	4	2	4	3	4	3	3	4	4	4	3	2	2	4	4	3	3	3	2	3	2
SRRM2	3	2	4	3	4	4	3	4	3	4	4	4	4	4	4	2	3	3	2	3	3	4	3	4	2	4	3	2	3	3	4	3	4	4	5	3	3	2	5	3	4	5	3	3	4	3	4	2	4	4	3	4	4	3	3	4	2	3	3	3	3	4	4	5	3	2	4	5	3	4	3	4	4	4	4	2	3	2	3	4	2	5	3	4	2	4	2	4	3	4	3	4	3	3	4	4	4	4	3	2	4	4	3	3	3	2	4	2
SRRM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	4	5	3	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	3	4	2	0	0	0	0	0	0	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0	2	4	5	0	0	0	0	3	2
SRRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	3	4	4	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	2	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0
SRRM5	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0
SRRT	3	3	4	3	4	4	4	4	3	4	4	4	5	4	4	3	4	3	2	4	3	4	4	4	2	4	4	3	3	3	4	4	4	4	4	3	3	3	5	4	4	4	3	3	4	3	4	3	4	4	3	4	4	4	3	4	3	3	3	4	3	4	4	5	3	3	4	4	3	4	4	4	4	4	4	3	3	3	3	4	3	4	3	4	3	4	4	4	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	4	3
SRSF1	3	3	4	4	5	4	2	4	3	4	3	4	4	4	4	2	3	4	2	4	3	3	3	3	2	4	3	2	2	3	4	4	4	5	4	3	3	3	5	3	3	5	3	3	4	3	4	2	4	4	2	4	3	4	3	4	2	3	3	3	3	4	4	4	3	2	4	5	3	4	3	4	4	3	3	3	3	3	3	4	2	4	3	3	2	3	2	4	3	5	3	4	3	2	4	4	4	3	3	2	3	4	3	3	3	2	3	2
SRSF10	3	3	4	3	5	4	3	4	3	4	4	5	4	4	4	2	3	4	2	4	3	3	3	4	2	3	3	2	3	3	4	3	4	4	4	3	3	3	5	4	3	4	3	3	4	2	4	2	4	4	3	3	4	4	3	4	2	3	3	3	3	4	4	4	3	2	4	5	3	4	4	4	4	4	4	2	3	3	3	4	2	4	3	3	2	4	2	4	2	4	3	4	3	3	4	4	4	4	3	2	4	4	3	3	3	2	3	2
SRSF11	3	3	4	3	4	4	4	4	3	4	4	5	4	4	4	2	3	4	2	4	3	3	3	4	2	4	3	3	3	3	4	4	5	4	4	3	3	3	5	3	4	4	3	3	4	3	4	3	4	4	3	4	3	3	2	4	2	3	3	4	3	4	4	4	3	2	4	4	3	4	3	4	4	4	4	2	3	3	4	4	3	5	4	4	2	4	3	4	3	5	3	3	3	4	3	4	4	3	3	3	4	5	4	3	3	2	3	3
SRSF12	3	2	3	5	4	3	1	4	2	0	0	0	4	5	4	1	1	2	0	0	0	6	3	0	0	0	0	2	2	2	0	0	0	4	6	3	3	2	4	3	3	5	0	0	0	2	4	1	4	3	3	3	4	2	2	4	2	3	3	4	2	3	2	0	0	0	0	0	0	0	0	0	5	2	3	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	2	3	2	3	6	5
SRSF2	3	2	4	3	5	4	2	5	2	4	4	5	4	4	4	2	3	3	2	3	2	3	2	3	2	3	3	2	2	3	4	3	4	4	4	3	3	2	5	3	4	4	3	3	4	2	4	2	4	4	3	3	3	4	3	4	2	3	3	3	3	4	4	4	3	2	4	5	3	4	3	4	4	3	4	2	3	2	3	4	2	4	3	3	2	4	2	4	2	4	3	4	3	3	4	4	4	3	2	2	4	4	3	3	3	2	3	2
SRSF3	4	3	4	4	5	4	3	4	3	4	4	5	4	4	4	2	3	4	3	3	3	3	2	4	3	4	4	2	2	3	4	3	4	4	4	3	3	2	5	2	4	5	2	3	4	3	4	2	4	4	2	4	3	3	3	4	2	3	4	4	3	4	4	4	4	2	4	5	3	4	3	4	4	3	5	2	3	2	4	4	3	4	3	3	2	4	2	4	3	4	3	4	3	2	4	4	4	3	3	2	4	4	2	4	3	2	4	2
SRSF4	3	3	4	4	5	4	0	0	0	4	4	5	4	4	4	0	0	4	2	4	3	4	2	4	0	0	0	2	2	3	4	2	4	4	3	2	4	3	5	4	4	5	3	3	4	3	4	2	4	4	3	4	4	3	3	4	2	3	4	4	3	4	3	5	4	2	4	4	2	4	3	4	3	3	4	3	3	3	3	3	3	5	4	3	3	3	4	5	4	5	0	0	0	2	4	4	3	4	5	2	4	4	2	3	3	2	3	2
SRSF5	4	3	4	3	4	4	3	4	3	4	5	5	4	4	4	2	3	3	2	3	2	3	3	4	2	5	3	2	2	3	4	3	4	4	4	3	3	3	5	3	3	5	3	3	4	3	4	2	4	4	3	4	3	3	3	4	2	3	4	3	3	4	4	4	4	2	4	5	3	4	3	4	4	3	4	3	3	3	3	4	2	4	4	4	2	4	2	4	3	5	3	4	3	3	3	4	4	3	3	3	4	5	2	3	3	3	3	2
SRSF6	3	2	4	3	5	4	3	4	3	3	3	4	4	3	4	2	3	4	2	4	3	3	3	4	2	3	3	2	2	3	4	3	4	4	4	2	3	2	4	3	3	4	3	3	4	3	4	2	4	4	2	3	3	3	3	4	2	3	4	3	3	4	4	4	4	2	4	5	3	4	3	4	4	4	4	2	3	2	3	4	2	4	4	3	2	4	2	3	2	4	3	4	3	2	3	4	4	3	3	2	4	4	3	3	3	3	3	2
SRSF7	3	3	4	4	4	4	2	4	2	4	4	5	4	4	4	2	2	4	3	4	3	3	3	4	0	0	0	2	2	4	5	3	5	5	4	3	4	3	5	3	4	4	3	4	4	2	4	2	3	4	3	4	3	4	3	4	2	3	4	3	3	4	4	4	3	2	4	5	3	4	3	3	4	4	4	3	4	3	4	4	3	5	3	3	3	4	3	4	3	5	0	0	0	3	4	4	4	3	3	2	4	4	3	3	3	2	3	1
SRSF8	2	2	3	4	5	4	3	4	4	5	4	5	5	4	4	2	2	4	2	4	4	3	3	4	3	4	4	2	3	4	4	2	4	4	4	3	2	3	5	4	4	5	4	4	4	3	4	2	4	4	3	4	3	3	3	4	2	3	3	4	2	4	3	4	4	2	4	4	3	4	4	4	4	4	5	2	3	3	3	4	3	5	3	4	2	4	2	5	2	5	3	4	4	3	5	4	4	3	2	3	4	4	3	4	3	2	4	3
SRSF9	4	3	4	4	4	3	3	4	3	4	3	4	5	4	4	3	4	4	2	4	3	3	4	4	2	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	3	5	4	3	4	2	4	3	4	4	4	3	4	3	3	4	3	3	3	3	3	4	4	4	3	3	4	4	5	4	5	4	4	4	3	3	3	4	3	4	3	5	4	4	3	4	4	4	4	4	4	4	3	5	4	4	4	4	5	4	4	4	4	3	3	4	3	3
SS18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSB	3	3	4	3	5	4	3	4	3	4	4	4	4	4	4	2	3	4	2	3	3	4	2	4	2	3	3	1	2	3	4	3	4	5	4	2	3	3	5	4	4	4	3	3	4	3	4	2	4	4	3	3	3	3	3	4	2	3	3	4	3	4	4	4	3	2	4	4	2	4	3	4	4	4	4	2	3	2	3	3	2	5	2	4	2	4	2	4	3	4	3	4	3	3	4	4	4	4	3	2	4	4	3	3	3	2	3	2
SSBP1	4	3	4	4	4	4	4	5	3	4	4	5	5	4	4	3	4	4	2	4	3	4	4	4	3	4	4	3	4	4	4	4	4	5	4	4	3	4	4	4	3	4	4	3	4	3	4	3	4	3	3	0	0	0	3	4	4	2	3	4	3	4	4	0	0	0	4	4	4	4	5	4	4	5	4	3	3	4	3	4	2	0	0	0	3	4	4	4	4	5	4	4	3	4	4	4	4	4	5	3	4	4	4	4	3	0	0	0
SSBP2	3	3	4	3	4	4	3	4	3	0	0	0	4	4	4	2	3	3	3	3	3	0	0	0	0	0	0	3	2	3	0	0	0	4	3	3	4	2	3	0	0	0	3	3	4	3	3	2	4	4	3	3	3	4	3	4	3	3	3	3	3	4	4	5	3	2	5	4	3	4	4	4	4	4	4	2	3	2	3	4	3	4	4	4	2	4	2	4	3	4	0	0	0	0	0	0	4	4	3	4	4	4	3	3	3	3	4	2
SSBP3	3	3	4	4	4	3	3	4	3	0	0	0	4	3	3	3	3	3	2	4	3	4	3	4	0	0	0	3	3	3	4	4	4	5	4	3	4	3	4	4	3	4	4	3	4	2	4	3	4	4	3	3	4	3	3	4	2	3	3	3	3	4	3	4	4	2	4	4	3	4	4	3	4	4	4	2	3	3	3	3	3	4	4	4	3	3	3	3	4	4	3	4	3	4	3	4	4	4	3	4	4	4	4	3	3	3	3	3
SSBP4	3	3	4	3	4	4	3	4	3	0	0	0	4	4	4	3	3	4	3	4	3	3	3	4	0	0	0	3	3	3	4	5	4	5	4	3	4	3	4	4	4	4	3	3	4	2	4	3	3	4	3	3	4	3	3	4	3	3	3	3	3	4	4	4	3	2	4	4	4	4	4	4	4	4	3	2	3	3	3	4	0	5	4	4	2	4	2	4	3	4	3	4	3	4	4	4	4	4	4	3	4	4	4	3	3	3	4	3
SSC5D	4	4	4	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	3	4	4	0	0	0	2	4	2
SSFA2	3	3	4	3	4	3	3	4	3	4	3	5	4	4	3	3	4	3	3	3	2	3	4	4	2	3	2	3	3	4	4	4	6	4	4	4	3	3	4	4	3	4	4	3	3	3	3	3	5	4	3	4	4	3	3	3	3	2	3	3	2	4	3	4	2	2	3	3	3	3	4	3	3	4	3	3	3	3	3	4	2	3	4	4	3	3	3	3	3	4	3	4	4	4	4	4	3	3	4	3	4	4	4	3	2	3	3	3
SSH1	3	3	4	4	4	4	4	4	3	4	4	4	4	3	4	3	3	4	2	3	3	3	4	4	3	4	3	3	4	3	4	4	4	5	3	4	3	3	5	4	4	5	4	3	4	2	4	3	4	4	4	4	4	3	3	4	3	3	3	4	3	4	3	4	3	3	4	4	3	4	4	3	4	4	4	3	3	3	4	4	3	4	3	4	2	4	3	4	4	4	3	4	3	4	4	4	4	4	4	3	5	4	4	3	3	4	4	3
SSH2	3	3	4	4	5	4	4	5	3	4	4	5	5	3	4	2	3	4	2	4	3	4	4	4	3	4	4	3	3	3	5	4	4	4	4	3	3	3	5	4	4	5	4	4	4	2	4	3	4	4	3	4	4	3	3	4	3	3	3	4	3	4	3	4	4	2	4	4	4	4	4	3	4	4	4	2	3	3	3	3	3	5	3	4	3	4	3	4	3	5	4	4	3	4	4	4	4	4	4	2	4	5	3	3	3	3	4	3
SSH3	3	4	4	3	4	4	4	4	3	4	4	5	5	3	4	3	4	3	2	4	3	4	4	4	2	4	3	4	4	3	4	4	4	4	4	4	3	3	3	4	3	4	4	3	4	2	4	3	4	4	3	4	4	3	3	3	3	3	3	3	3	4	4	5	3	3	4	4	3	4	4	4	3	5	4	3	3	4	4	4	3	4	4	4	3	4	3	4	3	4	3	4	3	4	4	4	4	4	4	3	4	5	4	3	3	3	3	3
SSPO	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSR1	4	3	3	4	4	4	4	5	4	4	4	4	4	4	4	3	4	3	2	3	3	4	5	4	2	3	3	4	4	4	4	4	4	4	4	4	4	5	5	5	5	4	4	4	4	3	4	3	4	3	4	4	4	3	3	4	3	3	3	4	3	4	3	4	3	3	3	3	3	4	4	2	4	4	3	3	3	4	0	0	0	5	3	4	4	3	4	3	4	4	4	4	3	4	4	4	4	3	4	3	5	4	4	3	3	3	4	3
SSR3	2	1	2	2	5	4	3	4	3	4	4	4	3	4	4	3	4	2	2	2	2	2	4	3	2	4	3	3	3	4	0	0	0	4	3	3	3	3	5	1	3	4	2	2	3	3	3	3	4	4	4	3	3	2	2	4	2	4	4	3	3	3	2	3	3	2	4	3	2	4	3	2	4	4	3	3	3	3	3	3	1	5	3	4	3	3	3	3	3	5	4	4	4	3	3	4	4	2	2	3	4	4	4	2	2	2	3	2
SSR4	4	2	3	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSRP1	4	3	4	4	5	4	3	4	3	4	4	4	4	4	4	3	3	4	2	4	3	4	4	4	2	4	3	3	3	3	4	4	4	5	4	4	3	3	4	4	4	4	3	3	3	3	4	3	4	4	3	4	4	4	4	4	3	3	4	4	3	4	4	4	3	2	4	4	4	4	4	4	4	4	4	3	4	3	3	4	3	4	3	4	3	4	4	4	3	5	4	4	3	4	4	4	4	4	4	4	4	4	4	3	3	3	4	3
SSSCA1	4	4	4	4	4	4	4	4	3	4	4	5	0	0	0	3	4	3	2	4	3	3	5	4	5	4	4	3	4	3	4	4	4	4	4	4	3	5	4	4	4	5	4	3	4	3	4	3	4	4	3	4	4	4	0	0	0	0	0	0	3	5	4	0	0	0	0	0	0	4	5	4	4	4	4	3	3	4	0	0	0	4	4	5	3	4	4	4	5	4	4	3	3	4	4	4	4	4	5	0	0	0	4	3	3	3	4	3
